id,station_code,file_code,province_code,province,city_code,city_code_short,city_full,city,city_old,station_name,type,district,province_en,city_en,lon,lat,source,station_code_cnemc,remark
3226,S130413,,,河北,130400,1304,邯郸市,邯郸,,成安县网通公司,省控站,成安县,,,114.671,36.44,emc,,*
3227,S130813,,,河北,130800,1308,承德市,承德,,承德县河道管理站,省控站,承德县,,,118.184,40.782,emc,,*
3228,S130814,,,河北,130800,1308,承德市,承德,,承德县环保局,省控站,承德县,,,118.17,40.775,emc,,*
3229,S130305,,,河北,130300,1303,秦皇岛市,秦皇岛,,抚宁党校,省控站,抚宁区,,,119.251,39.882,emc,,*
3230,S130306,,,河北,130300,1303,秦皇岛市,秦皇岛,,抚宁区第一中学,省控站,抚宁区,,,119.249,39.871,emc,,*
3231,S131106,,,河北,131100,1311,衡水市,衡水,,故城县县政府,省控站,故城县,,,115.961,37.347,emc,,*
3232,S131107,,,河北,131100,1311,衡水市,衡水,,故城县林业局,省控站,故城县,,,115.935,37.36,emc,,*
3233,S131011,,,河北,131000,1310,廊坊市,廊坊,,文安县一中,省控站,文安县,,,116.476,38.871,emc,,*
3234,S131012,,,河北,131000,1310,廊坊市,廊坊,,文安县环保局,省控站,文安县,,,116.464,38.88,emc,,*
3235,S130525,,,河北,130500,1305,邢台市,邢台,,新河县水务局,省控站,新河县,,,115.258,37.518,emc,,*
3236,S130526,,,河北,130500,1305,邢台市,邢台,,新河县环保局,省控站,新河县,,,115.242,37.522,emc,,*
3237,S130307,,,河北,130300,1303,秦皇岛市,秦皇岛,,昌黎华夏酒庄,省控站,昌黎县,,,119.177,39.734,emc,,*
3238,S130308,,,河北,130300,1303,秦皇岛市,秦皇岛,,昌黎环保局,省控站,昌黎县,,,119.167,39.713,emc,,*
3239,S130614,,,河北,130600,1306,保定市,保定,,易县国税局,省控站,易县,,,115.501,39.353,emc,,*
3240,S131108,,,河北,131100,1311,衡水市,衡水,,景县交通局,省控站,景县,,,116.234,37.691,emc,,*
3241,S131109,,,河北,131100,1311,衡水市,衡水,,景县县委,省控站,景县,,,116.269,37.692,emc,,*
3242,S131110,,,河北,131100,1311,衡水市,衡水,,景县国家塔桅检验中心,省控站,景县,,,116.251,37.676,emc,,*
3243,S130414,,,河北,130400,1304,邯郸市,邯郸,,曲周县武装部,省控站,曲周县,,,114.951,36.785,emc,,*
3244,S130415,,,河北,130400,1304,邯郸市,邯郸,,曲周县汉光重工公司,省控站,曲周县,,,114.979,36.751,emc,,*
3245,S130615,,,河北,130600,1306,保定市,保定,,曲阳县环保局,省控站,曲阳县,,,114.725,38.62,emc,,*
3246,S130616,,,河北,130600,1306,保定市,保定,,曲阳行政中心,省控站,曲阳县,,,114.746,38.614,emc,,*
3247,S130213,,,河北,130200,1302,唐山市,唐山,,曹妃甸区冀东油田职工医院,省控站,曹妃甸区,,,118.436,39.277,emc,,*
3248,S130214,,,河北,130200,1302,唐山市,唐山,,曹妃甸新立小学,省控站,曹妃甸区,,,118.456,39.29,emc,,*
3249,S130617,,,河北,130600,1306,保定市,保定,,望都县望都镇政府,省控站,望都县,,,115.127,38.706,emc,,*
3250,S130618,,,河北,130600,1306,保定市,保定,,望都县环境监测站,省控站,望都县,,,115.16,38.705,emc,,*
3251,S131111,,,河北,131100,1311,衡水市,衡水,,枣强县环保局,省控站,枣强县,,,115.709,37.52,emc,,*
3252,S131112,,,河北,131100,1311,衡水市,衡水,,枣强康城小区,省控站,枣强县,,,115.704,37.509,emc,,*
3253,S130527,,,河北,130500,1305,邢台市,邢台,,柏乡县中学,省控站,柏乡县,,,114.7,37.488,emc,,*
3254,S130528,,,河北,130500,1305,邢台市,邢台,,柏乡县汉柏大酒店,省控站,柏乡县,,,114.696,37.478,emc,,*
3255,S130416,,,河北,130400,1304,邯郸市,邯郸,,武安一中,省控站,武安市,,,114.208,36.67,emc,,*
3256,S130417,,,河北,130400,1304,邯郸市,邯郸,,武安白鹤观街,省控站,武安市,,,114.187,36.703,emc,,*
3257,S130418,,,河北,130400,1304,邯郸市,邯郸,,武安高开区,省控站,武安市,,,114.263,36.686,emc,,*
3258,S131113,,,河北,131100,1311,衡水市,衡水,,武强县交通局,省控站,武强县,,,115.964,38.03,emc,,*
3259,S131114,,,河北,131100,1311,衡水市,衡水,,武强县环保局,省控站,武强县,,,115.954,38.035,emc,,*
3260,S131115,,,河北,131100,1311,衡水市,衡水,,武邑县信访局,省控站,武邑县,,,115.887,37.802,emc,,*
3261,S131116,,,河北,131100,1311,衡水市,衡水,,武邑县环保局,省控站,武邑县,,,115.893,37.801,emc,,*
3262,S130215,,,河北,130200,1302,唐山市,唐山,,水韵花苑,省控站,古冶区,,,118.721,40.221,emc,,*
3263,S130419,,,河北,130400,1304,邯郸市,邯郸,,永年县区实验高中,省控站,永年区,,,114.5,36.77,emc,,*
3264,S130420,,,河北,130400,1304,邯郸市,邯郸,,永年政府宾馆,省控站,永年区,,,114.497,36.783,emc,,*
3265,S130421,,,河北,130400,1304,邯郸市,邯郸,,永年河工大洺关校区,省控站,永年区,,,114.475,36.754,emc,,*
3266,S131013,,,河北,131000,1310,廊坊市,廊坊,,永清县委办公楼,省控站,永清县,,,116.504,39.322,emc,,*
3267,S131014,,,河北,131000,1310,廊坊市,廊坊,,永清环保局,省控站,永清县,,,116.48,39.321,emc,,*
3268,S130529,,,河北,130500,1305,邢台市,邢台,,沙河宣传文化中心,省控站,沙河市,,,114.51,36.861,emc,,*
3269,S130530,,,河北,130500,1305,邢台市,邢台,,沙河市司法局,省控站,沙河市,,,114.512,36.877,emc,,*
3270,S130531,,,河北,130500,1305,邢台市,邢台,,沙河市市政府,省控站,沙河市,,,114.497,36.855,emc,,*
3271,S130913,,,河北,130900,1309,沧州市,沧州,,沧县汪家铺中学,省控站,沧县,,,116.922,38.262,emc,,*
3272,S130914,,,河北,130900,1309,沧州市,沧州,,沧县黄递铺乡政府,省控站,沧县,,,116.673,38.234,emc,,*
3273,S130619,,,河北,130600,1306,保定市,保定,,河北容城中学,省控站,容城县,,,115.877,39.068,emc,,*
3274,S130915,,,河北,130900,1309,沧州市,沧州,,河北水利电力学院,省控站,运河区,,,116.801,38.295,emc,,*
3275,S130916,,,河北,130900,1309,沧州市,沧州,,河间三部医院,省控站,河间市,,,116.095,38.444,emc,,*
3276,S130917,,,河北,130900,1309,沧州市,沧州,,河间市交通局,省控站,河间市,,,116.113,38.438,emc,,*
3277,S130918,,,河北,130900,1309,沧州市,沧州,,河间市政府,省控站,河间市,,,116.092,38.447,emc,,*
3278,S130719,,,河北,130700,1307,张家口市,张家口,,沽源县福利院,省控站,沽源县,,,115.681,41.668,emc,,*
3279,S130720,,,河北,130700,1307,张家口市,张家口,,沽源第一中学,省控站,沽源县,,,115.666,41.668,emc,,*
3280,S130919,,,河北,130900,1309,沧州市,沧州,,泊头一中,省控站,泊头市,,,116.558,38.072,emc,,*
3281,S130920,,,河北,130900,1309,沧州市,沧州,,泊头市政府,省控站,泊头市,,,116.585,38.089,emc,,*
3282,S130921,,,河北,130900,1309,沧州市,沧州,,泊头方圆小区,省控站,泊头市,,,116.593,38.079,emc,,*
3283,S130922,,,河北,130900,1309,沧州市,沧州,,海兴县武装部,省控站,海兴县,,,117.493,38.142,emc,,*
3284,S130923,,,河北,130900,1309,沧州市,沧州,,海兴县第三中学,省控站,海兴县,,,117.48,38.138,emc,,*
3285,S130422,,,河北,130400,1304,邯郸市,邯郸,,涉县华艺太阳城后小山,省控站,涉县,,,113.686,36.589,emc,,*
3286,S130423,,,河北,130400,1304,邯郸市,邯郸,,涉县监测站,省控站,涉县,,,113.673,36.583,emc,,*
3287,S130620,,,河北,130600,1306,保定市,保定,,涞水县计生局,省控站,涞水县,,,115.714,39.394,emc,,*
3288,S130621,,,河北,130600,1306,保定市,保定,,涞源县国土资源局,省控站,涞源县,,,114.704,39.355,emc,,*
3289,S130622,,,河北,130600,1306,保定市,保定,,涿州市双塔中学,省控站,涿州市,,,115.979,39.504,emc,,*
3290,S130623,,,河北,130600,1306,保定市,保定,,涿州市桃园办事处,省控站,涿州市,,,115.971,39.473,emc,,*
3291,S130624,,,河北,130600,1306,保定市,保定,,涿州监测站,省控站,涿州市,,,116.034,39.492,emc,,*
3292,S130721,,,河北,130700,1307,张家口市,张家口,,涿鹿亚太健康城,省控站,涿鹿县,,,115.229,40.371,emc,,*
3293,S130722,,,河北,130700,1307,张家口市,张家口,,涿鹿县环保局,省控站,涿鹿县,,,115.215,40.373,emc,,*
3294,S131117,,,河北,131100,1311,衡水市,衡水,,深州市体育馆,省控站,深州市,,,115.743,38,emc,,*
3295,S131118,,,河北,131100,1311,衡水市,衡水,,深州市政府,省控站,深州市,,,115.559,38,emc,,*
3296,S130532,,,河北,130500,1305,邢台市,邢台,,清河县环保局,省控站,清河县,,,115.655,37.037,emc,,*
3297,S130533,,,河北,130500,1305,邢台市,邢台,,清河县青少年活动中心,省控站,清河县,,,115.678,37.078,emc,,*
3298,S130625,,,河北,130600,1306,保定市,保定,,清苑交通局,省控站,清苑区,,,115.486,38.778,emc,,*
3299,S130626,,,河北,130600,1306,保定市,保定,,清苑县政府,省控站,清苑区,,,115.496,38.771,emc,,*
3300,S130627,,,河北,130600,1306,保定市,保定,,满城区住建局,省控站,满城区,,,115.524,39.568,emc,,*
3301,S130628,,,河北,130600,1306,保定市,保定,,满城税务局,省控站,满城区,,,115.329,38.955,emc,,*
3302,S130216,,,河北,130200,1302,唐山市,唐山,,滦南县县政府,省控站,滦南县,,,118.681,39.51,emc,,*
3303,S130217,,,河北,130200,1302,唐山市,唐山,,滦南县第三中学,省控站,滦南县,,,118.673,39.497,emc,,*
3304,S130218,,,河北,130200,1302,唐山市,唐山,,滦县科学技术局,省控站,滦县,,,118.67,39.741,emc,,*
3305,S130219,,,河北,130200,1302,唐山市,唐山,,滦县第一中学,省控站,滦县,,,118.71,39.747,emc,,*
3306,S130815,,,河北,130800,1308,承德市,承德,,滦平县职教中心,省控站,滦平县,,,117.329,40.925,emc,,*
3307,S130816,,,河北,130800,1308,承德市,承德,,滦平环保局,省控站,滦平县,,,117.344,40.949,emc,,*
3308,S130817,,,河北,130800,1308,承德市,承德,,滨河路小学,省控站,鹰手营子矿区,,,117.66,40.551,emc,,*
3309,S131119,,,河北,131100,1311,衡水市,衡水,,滨湖新区管委会,省控站,桃城区,,,115.65,37.648,emc,,*
3310,S130924,,,河北,130900,1309,沧州市,沧州,,献县交通局,省控站,献县,,,116.147,38.194,emc,,*
3311,S130925,,,河北,130900,1309,沧州市,沧州,,献县政府,省控站,献县,,,116.117,38.189,emc,,*
3312,S130220,,,河北,130200,1302,唐山市,唐山,,玉田县工信局,省控站,玉田县,,,117.72,39.899,emc,,*
3313,S130221,,,河北,130200,1302,唐山市,唐山,,玉田县政府,省控站,玉田县,,,117.745,39.907,emc,,*
3314,S130629,,,河北,130600,1306,保定市,保定,,白沟新城行政中心楼,省控站,白沟新城,,,116.029,39.109,emc,,*
3315,S130926,,,河北,130900,1309,沧州市,沧州,,盐山县盐山中学,省控站,盐山县,,,117.237,38.064,emc,,*
3316,S130927,,,河北,130900,1309,沧州市,沧州,,盐山县第六中学,省控站,盐山县,,,117.21,38.035,emc,,*
3317,S130424,,,河北,130400,1304,邯郸市,邯郸,,磁县新二中,省控站,磁县,,,114.394,36.376,emc,,*
3318,S130425,,,河北,130400,1304,邯郸市,邯郸,,磁县滏阳小学,省控站,磁县,,,114.388,36.36,emc,,*
3319,S130426,,,河北,130400,1304,邯郸市,邯郸,,磁县职教中心,省控站,磁县,,,114.384,36.38,emc,,*
3320,S130222,,,河北,130200,1302,唐山市,唐山,,税东中学图书馆4楼楼顶,省控站,开平区,,,118.239,39.635,emc,,*
3321,S130928,,,河北,130900,1309,沧州市,沧州,,肃宁县政府,省控站,肃宁县,,,115.823,38.422,emc,,*
3322,S130929,,,河北,130900,1309,沧州市,沧州,,肃宁图书馆,省控站,肃宁县,,,115.81,38.433,emc,,*
3323,S130427,,,河北,130400,1304,邯郸市,邯郸,,肥乡工商行政管理局,省控站,肥乡区,,,114.788,36.549,emc,,*
3324,S130723,,,河北,130700,1307,张家口市,张家口,,蔚县玉皇阁西,省控站,蔚县,,,114.576,39.856,emc,,*
3325,S130724,,,河北,130700,1307,张家口市,张家口,,蔚县第二中学,省控站,蔚县,,,114.596,39.846,emc,,*
3326,S130630,,,河北,130600,1306,保定市,保定,,蠡县县政府,省控站,蠡县,,,115.578,38.488,emc,,*
3327,S130631,,,河北,130600,1306,保定市,保定,,蠡县文化馆,省控站,蠡县,,,115.589,38.51,emc,,*
3328,S130725,,,河北,130700,1307,张家口市,张家口,,赤城北山,省控站,赤城县,,,115.838,40.919,emc,,*
3329,S130726,,,河北,130700,1307,张家口市,张家口,,赤城县御福庄园小区,省控站,赤城县,,,115.806,40.907,emc,,*
3330,S130428,,,河北,130400,1304,邯郸市,邯郸,,跃峰渠管理处,省控站,峰峰矿区,,,114.199,36.419,emc,,*
3331,S130223,,,河北,130200,1302,唐山市,唐山,,迁安一中,省控站,迁安市,,,118.711,40.003,emc,,*
3332,S130224,,,河北,130200,1302,唐山市,唐山,,迁安唐山电大迁安分校,省控站,迁安市,,,118.689,39.981,emc,,*
3333,S130225,,,河北,130200,1302,唐山市,唐山,,迁安滦河区管委会,省控站,迁安市,,,118.683,40.001,emc,,*
3334,S130226,,,河北,130200,1302,唐山市,唐山,,迁西县第四实验小学,省控站,迁西县,,,118.297,40.128,emc,,*
3335,S130227,,,河北,130200,1302,唐山市,唐山,,迁西环保局,省控站,迁西县,,,118.311,40.152,emc,,*
3336,S130228,,,河北,130200,1302,唐山市,唐山,,遵化地税局,省控站,遵化市,,,117.952,40.197,emc,,*
3337,S130229,,,河北,130200,1302,唐山市,唐山,,遵化市政府,省控站,遵化市,,,117.959,40.189,emc,,*
3338,S130230,,,河北,130200,1302,唐山市,唐山,,遵化环保局,省控站,遵化市,,,117.991,40.205,emc,,*
3339,S130534,,,河北,130500,1305,邢台市,邢台,,邢台县南石门电力培训中心,省控站,邢台县,,,114.403,37.058,emc,,*
3340,S130535,,,河北,130500,1305,邢台市,邢台,,邢台县皇寺乡政府,省控站,邢台县,,,114.348,37.183,emc,,*
3341,S130429,,,河北,130400,1304,邯郸市,邯郸,,邯山区财政局,省控站,邯山区,,,114.526,36.594,emc,,*
3342,S130430,,,河北,130400,1304,邯郸市,邯郸,,邱县市场管理局,省控站,邱县,,,115.174,36.819,emc,,*
3343,S130431,,,河北,130400,1304,邯郸市,邯郸,,邱县政府,省控站,邱县,,,115.181,36.811,emc,,*
3344,S131120,,,河北,131100,1311,衡水市,衡水,,阜城县法院,省控站,阜城县,,,116.174,37.866,emc,,*
3345,S131121,,,河北,131100,1311,衡水市,衡水,,阜城县第五小学,省控站,阜城县,,,116.151,37.867,emc,,*
3346,S130632,,,河北,130600,1306,保定市,保定,,阜平县城厢小学,省控站,阜平县,,,114.193,38.85,emc,,*
3347,S130633,,,河北,130600,1306,保定市,保定,,阜平县环保局,省控站,阜平县,,,114.194,38.851,emc,,*
3348,S130727,,,河北,130700,1307,张家口市,张家口,,阳原县人民政府,省控站,阳原县,,,114.143,40.103,emc,,*
3349,S130728,,,河北,130700,1307,张家口市,张家口,,阳原县职教中心,省控站,阳原县,,,114.128,40.105,emc,,*
3350,S130818,,,河北,130800,1308,承德市,承德,,隆化县环保局,省控站,隆化县,,,117.733,41.31,emc,,*
3351,S130819,,,河北,130800,1308,承德市,承德,,隆化县职教中心,省控站,隆化县,,,117.734,41.326,emc,,*
3352,S130536,,,河北,130500,1305,邢台市,邢台,,隆尧县文化发展中心,省控站,隆尧县,,,114.792,37.346,emc,,*
3353,S130537,,,河北,130500,1305,邢台市,邢台,,隆尧县环保局,省控站,隆尧县,,,114.752,37.354,emc,,*
3354,S130634,,,河北,130600,1306,保定市,保定,,雄县国土资源局,省控站,雄县,,,116.123,39.011,emc,,*
3355,S130635,,,河北,130600,1306,保定市,保定,,雄县环境保护局,省控站,雄县,,,116.09,38.982,emc,,*
3356,S131015,,,河北,131000,1310,廊坊市,廊坊,,霸州市第三小学,省控站,霸州市,,,116.417,39.124,emc,,*
3357,S131016,,,河北,131000,1310,廊坊市,廊坊,,霸州开发区便民中心,省控站,霸州市,,,116.382,39.126,emc,,*
3358,S131017,,,河北,131000,1310,廊坊市,廊坊,,霸州港益酒店,省控站,霸州市,,,116.352,39.154,emc,,*
3359,S130930,,,河北,130900,1309,沧州市,沧州,,青县政府,省控站,青县,,,116.81,38.589,emc,,*
3360,S130931,,,河北,130900,1309,沧州市,沧州,,青县职教中心,省控站,青县,,,116.804,38.574,emc,,*
3361,S130309,,,河北,130300,1303,秦皇岛市,秦皇岛,,青龙县职教中心,省控站,青龙满族自治县,,,118.933,40.403,emc,,*
3362,S130310,,,河北,130300,1303,秦皇岛市,秦皇岛,,青龙环保局,省控站,青龙满族自治县,,,118.952,40.418,emc,,*
3363,S130636,,,河北,130600,1306,保定市,保定,,顺平县环保局,省控站,顺平县,,,115.15,38.85,emc,,*
3364,S130637,,,河北,130600,1306,保定市,保定,,顺平县蒲阳供电所,省控站,顺平县,,,115.111,38.836,emc,,*
3365,S131122,,,河北,131100,1311,衡水市,衡水,,饶阳县地税局,省控站,饶阳县,,,115.718,38.228,emc,,*
3366,S131123,,,河北,131100,1311,衡水市,衡水,,饶阳县环保局,省控站,饶阳县,,,115.735,38.23,emc,,*
3367,S130432,,,河北,130400,1304,邯郸市,邯郸,,馆陶县永济路小学,省控站,馆陶县,,,115.3,36.541,emc,,*
3368,S130433,,,河北,130400,1304,邯郸市,邯郸,,馆陶县科技馆,省控站,馆陶县,,,115.271,36.548,emc,,*
3369,S131018,,,河北,131000,1310,廊坊市,廊坊,,香河二中,省控站,香河县,,,117.016,39.77,emc,,*
3370,S131019,,,河北,131000,1310,廊坊市,廊坊,,香河县一中,省控站,香河县,,,116.997,39.758,emc,,*
3371,S130434,,,河北,130400,1304,邯郸市,邯郸,,香泉濮院小区,省控站,肥乡区,,,114.798,36.566,emc,,*
3372,S130638,,,河北,130600,1306,保定市,保定,,高碑店市广播电视台,省控站,高碑店市,,,115.9,39.32,emc,,*
3373,S130639,,,河北,130600,1306,保定市,保定,,高阳县供销社,省控站,高阳县,,,115.782,38.682,emc,,*
3374,S130640,,,河北,130600,1306,保定市,保定,,高阳县环保局,省控站,高阳县,,,115.764,38.692,emc,,*
3375,S130435,,,河北,130400,1304,邯郸市,邯郸,,魏县第一完小康疃分校,省控站,魏县,,,114.935,36.334,emc,,*
3376,S130436,,,河北,130400,1304,邯郸市,邯郸,,魏县第三中学,省控站,魏县,,,114.926,36.347,emc,,*
3377,S130437,,,河北,130400,1304,邯郸市,邯郸,,鸡泽县环境保护局,省控站,鸡泽县,,,114.879,36.918,emc,,*
3378,S130438,,,河北,130400,1304,邯郸市,邯郸,,鸡泽县诗经中学,省控站,鸡泽县,,,114.851,36.9,emc,,*
3379,S130932,,,河北,130900,1309,沧州市,沧州,,黄骅市第一中学振华楼,省控站,黄骅市,,,117.365,38.375,emc,,*
3380,S130933,,,河北,130900,1309,沧州市,沧州,,黄骅财政局培训中心,省控站,黄骅市,,,117.337,38.377,emc,,*
3381,S130641,,,河北,130600,1306,保定市,保定,,定兴县政府,省控站,定兴县,,,115.814,39.269,emc,,*
3382,S130642,,,河北,130600,1306,保定市,保定,,易县环境保护局,省控站,易县,,,115.479,39.347,emc,,*
3383,S130643,,,河北,130600,1306,保定市,保定,,涞水县环境监测站,省控站,涞水县,,,115.713,39.393,emc,,*
3384,S130644,,,河北,130600,1306,保定市,保定,,涞源县环保局,省控站,涞源县,,,114.698,39.359,emc,,*
3385,S130645,,,河北,130600,1306,保定市,保定,,高碑店环保局,省控站,高碑店市,,,115.88,39.332,emc,,*
3386,S131020,,,河北,131000,1310,廊坊市,廊坊,,三河交通局,省控站,三河市,,,117.085,39.988,emc,,*
